"sl_no","item1_img_path","item2_img_path","occasion","rating","checked","userId"
"2640","Amazon/images/51iuA6MLbsL.jpg","Amazon/images/419gCnFEHvL.jpg","2","4","1","2"
"2641","Amazon/images/41QBRo3GZmL.jpg","Amazon/images/41AN-y8OE2L.jpg","2","2","1","2"
"2642","Amazon/images/41q4cuqB3GL.jpg","Amazon/images/41rqNiRIgdL.jpg","6","1","1","2"
"2643","Amazon/images/414p4ZnOEQL.jpg","Amazon/images/4182ZwGiNXL.jpg","1","4","1","2"
"2644","Amazon/images/41WAIgVHoiL.jpg","Amazon/images/41Ww5lQOsrL.jpg","6","3","1","2"
"2645","Amazon/images/41OPvVg1VEL.jpg","Amazon/images/41NzHlC46kL.jpg","2","4","1","2"
"2646","Amazon/images/412HpB7F3xL.jpg","Amazon/images/410VZ73tEnL.jpg","2","3","1","2"
"2647","Amazon/images/516glx37vnL.jpg","Amazon/images/413XBtx7k5L.jpg","2","3","1","2"
"2648","Amazon/images/51E8lQFlKFL.jpg","Amazon/images/41YSHdiROIL.jpg","2","3","1","2"
"2649","Amazon/images/41k7eqx6vLL.jpg","Amazon/images/41iMMCy2RbL.jpg","3","3","1","2"
"2650","Amazon/images/41efuMfmp1L.jpg","Amazon/images/41EZG-uOGfL.jpg","1","4","1","2"
"2651","Amazon/images/416Je7twzmL.jpg","Amazon/images/41n39srVFAL.jpg","3","2","1","2"
"2652","Amazon/images/51zmqS5OEzL.jpg","Amazon/images/4162-T9AazL.jpg","2","3","1","2"
"2653","Amazon/images/41BUu1%2BU5vL.jpg","Amazon/images/41maYFVBeeL.jpg","2","4","1","2"
"2654","Amazon/images/51WsqX1pkRL.jpg","Amazon/images/41m0FgksT1L.jpg","2","4","1","2"
"2655","Amazon/images/41n518c9n9L.jpg","Amazon/images/419cD9L3QiL.jpg","2","4","1","2"
"2656","Amazon/images/41kTw6c-lOL.jpg","Amazon/images/41AN-y8OE2L.jpg","2","4","1","2"
"2657","Amazon/images/31bW5l3muhL.jpg","Amazon/images/415uEMF9eZL.jpg","1","4","1","2"
"2658","Amazon/images/41LxXmEpGLL.jpg","Amazon/images/41n39srVFAL.jpg","2","4","1","2"
"2659","Amazon/images/41eTW0NAsQL.jpg","Amazon/images/41QUqtDNIkL.jpg","2","3","1","2"
"2660","Amazon/images/41FXXBOgSCL.jpg","Amazon/images/41tcYHChHoL.jpg","6","4","1","2"
"2661","Amazon/images/41q9-rxMuQL.jpg","Amazon/images/31gN%2BxtNdoL.jpg","1","4","1","2"
"2662","Amazon/images/41mt-Wtl0uL.jpg","Amazon/images/41tcYHChHoL.jpg","1","5","1","2"
"2663","Amazon/images/51Q91XvGgBL.jpg","Amazon/images/415uEMF9eZL.jpg","6","2","1","2"
"2664","Amazon/images/51dLqJS5PPL.jpg","Amazon/images/41Ww5lQOsrL.jpg","3","4","1","2"
"2665","Amazon/images/41OWRcGTytL.jpg","Amazon/images/4182ZwGiNXL.jpg","1","3","1","2"
"2666","Amazon/images/51eRr-VDDDL.jpg","Amazon/images/41lKJqCFKFL.jpg","3","4","1","2"
"2667","Amazon/images/41tmdqeKb7L.jpg","Amazon/images/41lgdSTtR0L.jpg","3","1","1","2"
"2668","Amazon/images/41DlLUcN96L.jpg","Amazon/images/41lKJqCFKFL.jpg","6","4","1","2"
"2669","Amazon/images/413Xbj4EdfL.jpg","Amazon/images/415uEMF9eZL.jpg","3","4","1","2"
"2670","Amazon/images/41ov%2BboFo1L.jpg","Amazon/images/41nhrpbqcLL.jpg","6","3","1","2"
"2671","Amazon/images/51dkakjRuwL.jpg","Amazon/images/51X6A29hWhL.jpg","3","4","1","2"
"2672","Amazon/images/41ohZ%2BatCFL.jpg","Amazon/images/41s8GP6bQkL.jpg","2","4","1","2"
"2673","Amazon/images/412SICNjuSL.jpg","Amazon/images/41dJ2It7vSL.jpg","2","3","1","2"
"2674","Amazon/images/41ov%2BboFo1L.jpg","Amazon/images/41Xxi3bUPvL.jpg","6","4","1","2"
"2675","Amazon/images/41ZX5a87M%2BL.jpg","Amazon/images/41m0FgksT1L.jpg","2","4","1","2"
"2676","Amazon/images/41mN6zE8vNL.jpg","Amazon/images/41maYFVBeeL.jpg","2","4","1","2"
"2677","Amazon/images/41Y-JYS2gNL.jpg","Amazon/images/41EF8EMZgML.jpg","2","3","1","2"
"2678","Amazon/images/51wdCbZGgbL.jpg","Amazon/images/41QDfkfHEkL.jpg","6","4","1","2"
"2679","Amazon/images/51ov-HCahhL.jpg","Amazon/images/41Ca1HdjwwL.jpg","3","3","1","2"
"2680","Amazon/images/41EWkrOK-XL.jpg","Amazon/images/41Xxi3bUPvL.jpg","6","3","1","2"
"2681","Amazon/images/41GLps1MQ1L.jpg","Amazon/images/41yqbdgEIeL.jpg","2","4","1","2"
"2682","Amazon/images/41uv-H7iUgL.jpg","Amazon/images/41n39srVFAL.jpg","2","3","1","2"
"2683","Amazon/images/41zRvM41-rL.jpg","Amazon/images/41m0FgksT1L.jpg","2","4","1","2"
"2684","Amazon/images/41GQttQiCDL.jpg","Amazon/images/413XBtx7k5L.jpg","2","3","1","2"
"2685","Amazon/images/41B08bgEfiL.jpg","Amazon/images/41FQKH53N%2BL.jpg","6","4","1","2"
"2686","Amazon/images/41TmRklDs4L.jpg","Amazon/images/41yqbdgEIeL.jpg","2","5","1","2"
"2687","Amazon/images/51WsqX1pkRL.jpg","Amazon/images/41n39srVFAL.jpg","2","4","1","2"
"2688","Amazon/images/31bW5l3muhL.jpg","Amazon/images/41tcYHChHoL.jpg","1","4","1","2"
"2689","Amazon/images/41-EGQRaJiL.jpg","Amazon/images/41sn8E0T5QL.jpg","6","4","1","2"
"2690","Amazon/images/61xWJ5a6IrL.jpg","Amazon/images/41lgdSTtR0L.jpg","3","1","1","2"
"2691","Amazon/images/41uexG3EaFL.jpg","Amazon/images/41WS2UdCGXL.jpg","2","4","1","2"
"2692","Amazon/images/4189u5by2%2BL.jpg","Amazon/images/41CAzqZTHFL.jpg","2","3","1","2"
"2693","Amazon/images/41vvlF920zL.jpg","Amazon/images/411tFNX%2B51L.jpg","2","4","1","2"
"2694","Amazon/images/415wJHLvUTL.jpg","Amazon/images/41N1o69lE5L.jpg","3","1","1","2"
"2695","Amazon/images/41xn6GbcVkL.jpg","Amazon/images/41NzHlC46kL.jpg","2","4","1","2"
"2696","Amazon/images/41hwdZwRHWL.jpg","Amazon/images/41m0FgksT1L.jpg","2","4","1","2"
"2697","Amazon/images/41DRzv56TSL.jpg","Amazon/images/4182ZwGiNXL.jpg","6","4","1","2"
"2698","Amazon/images/51Rg9dlP9YL.jpg","Amazon/images/41YSHdiROIL.jpg","2","5","1","2"
"2699","Amazon/images/41efuMfmp1L.jpg","Amazon/images/413YvtgV2FL.jpg","6","4","1","2"
"2700","Amazon/images/51z2pxdpDSL.jpg","Amazon/images/41MedmiQ68L.jpg","2","4","1","2"
"2701","Amazon/images/41Ydm0qx6yL.jpg","Amazon/images/31gN%2BxtNdoL.jpg","1","3","1","2"
"2702","Amazon/images/41Zmrwqy22L.jpg","Amazon/images/41yqbdgEIeL.jpg","2","3","1","2"
"2703","Amazon/images/41Em32FOP-L.jpg","Amazon/images/41ULoeb0BRL.jpg","6","1","1","2"
"2704","Amazon/images/41wMp4856gL.jpg","Amazon/images/41QDfkfHEkL.jpg","3","4","1","2"
"2705","Amazon/images/51lDZZqa-HL.jpg","Amazon/images/41m0FgksT1L.jpg","2","2","1","2"
"2706","Amazon/images/41GBcqlavqL.jpg","Amazon/images/4170fAW4x%2BL.jpg","2","4","1","2"
"2707","Amazon/images/41kDf0CFE6L.jpg","Amazon/images/41QDfkfHEkL.jpg","3","4","1","2"
"2708","Amazon/images/41CiVlmKmHL.jpg","Amazon/images/41Ww5lQOsrL.jpg","6","4","1","2"
"2709","Amazon/images/419uC4SxRBL.jpg","Amazon/images/31Em3tKfKaL.jpg","2","3","1","2"
"2710","Amazon/images/41kXPYK1kzL.jpg","Amazon/images/41QDfkfHEkL.jpg","2","4","1","2"
"2711","Amazon/images/41hHnr5mPgL.jpg","Amazon/images/41HIAEnWKWL.jpg","2","3","1","2"
"2712","Amazon/images/41uexG3EaFL.jpg","Amazon/images/41s8GP6bQkL.jpg","2","3","1","2"
"2713","Amazon/images/51fDZkmHaDL.jpg","Amazon/images/41bt6tUEYQL.jpg","2","2","1","2"
"2714","Amazon/images/312MvzhFNAL.jpg","Amazon/images/41Xxi3bUPvL.jpg","6","4","1","2"
"2715","Amazon/images/41oETh2lTWL.jpg","Amazon/images/414vK-PXiuL.jpg","3","1","1","2"
"2716","Amazon/images/41xmv%2Bi7bPL.jpg","Amazon/images/41buzrITqKL.jpg","2","3","1","2"
"2717","Amazon/images/51Aa-ukPkcL.jpg","Amazon/images/41AN-y8OE2L.jpg","2","4","1","2"
"2718","Amazon/images/41MOfObzduL.jpg","Amazon/images/41PEyVgOtiL.jpg","2","4","1","2"
"2719","Amazon/images/41mN6zE8vNL.jpg","Amazon/images/41NzHlC46kL.jpg","2","4","1","2"
"2720","Amazon/images/416Je7twzmL.jpg","Amazon/images/41FQKH53N%2BL.jpg","1","4","1","2"
"2721","Amazon/images/41uU7VTZBWL.jpg","Amazon/images/4162-T9AazL.jpg","2","4","1","2"
"2722","Amazon/images/41klkOqK0wL.jpg","Amazon/images/41rqNiRIgdL.jpg","6","1","1","2"
"2723","Amazon/images/51%2BiNxcXSkL.jpg","Amazon/images/41s8GP6bQkL.jpg","3","1","1","2"
"2724","Amazon/images/51Rg9dlP9YL.jpg","Amazon/images/4182ZwGiNXL.jpg","2","3","1","2"
"2725","Amazon/images/51P0f49fXTL.jpg","Amazon/images/414vK-PXiuL.jpg","3","4","1","2"
"2726","Amazon/images/419uC4SxRBL.jpg","Amazon/images/41JXOlOAXHL.jpg","2","4","1","2"
"2727","Amazon/images/41Mxji%2BuWmL.jpg","Amazon/images/41HIAEnWKWL.jpg","2","3","1","2"
"2728","Amazon/images/41soxh4XjvL.jpg","Amazon/images/414vK-PXiuL.jpg","2","3","1","2"
"2729","Amazon/images/41%2BtxigR1PL.jpg","Amazon/images/4182ZwGiNXL.jpg","2","4","1","2"
"2730","Amazon/images/41gfk-cRR9L.jpg","Amazon/images/414vK-PXiuL.jpg","2","3","1","2"
"2731","Amazon/images/41KiHGcCaWL.jpg","Amazon/images/41HIAEnWKWL.jpg","2","3","1","2"
"2732","Amazon/images/414a9WNA9KL.jpg","Amazon/images/41bt6tUEYQL.jpg","2","3","1","2"
"2733","Amazon/images/41h6OX60D9L.jpg","Amazon/images/41rcPSO4aNL.jpg","2","3","1","2"
"2734","Amazon/images/41x4-qtdR7L.jpg","Amazon/images/41qiQqqLDUL.jpg","2","4","1","2"
"2735","Amazon/images/51tufYVr9KL.jpg","Amazon/images/419cD9L3QiL.jpg","6","4","1","2"
"2736","Amazon/images/41h811GazaL.jpg","Amazon/images/41Ca1HdjwwL.jpg","2","4","1","2"
"2737","Amazon/images/41kXPYK1kzL.jpg","Amazon/images/31Em3tKfKaL.jpg","2","4","1","2"
"2738","Amazon/images/41pOfqOjFbL.jpg","Amazon/images/31gN%2BxtNdoL.jpg","6","3","1","2"
"2739","Amazon/images/41KhbcTMRBL.jpg","Amazon/images/31Ll0TNLC6L.jpg","3","4","1","2"
"2740","Amazon/images/41M9EdCF6oL.jpg","Amazon/images/41YSHdiROIL.jpg","6","4","1","2"
"2741","Amazon/images/51rJ%2BUdkc5L.jpg","Amazon/images/41m0FgksT1L.jpg","2","3","1","2"
"2742","Amazon/images/51np2aUCRHL.jpg","Amazon/images/4170fAW4x%2BL.jpg","2","3","1","2"
"2743","Amazon/images/41qGEff%2BDfL.jpg","Amazon/images/419cD9L3QiL.jpg","6","4","1","2"
"2744","Amazon/images/51JxVJ-8O7L.jpg","Amazon/images/41MedmiQ68L.jpg","2","3","1","2"
"2745","Amazon/images/41Mxji%2BuWmL.jpg","Amazon/images/41maYFVBeeL.jpg","2","3","1","2"
"2746","Amazon/images/41thhHO72pL.jpg","Amazon/images/41HIAEnWKWL.jpg","2","2","1","2"
"2747","Amazon/images/412romQv87L.jpg","Amazon/images/41m0FgksT1L.jpg","3","4","1","2"
"2748","Amazon/images/41ixXaj%2Bs2L.jpg","Amazon/images/41YSHdiROIL.jpg","6","3","1","2"
"2749","Amazon/images/4106u-zm4QL.jpg","Amazon/images/414vK-PXiuL.jpg","2","4","1","2"
"2750","Amazon/images/41%2B%2Bk0BzwmL.jpg","Amazon/images/41Xxi3bUPvL.jpg","3","3","1","2"
"2751","Amazon/images/410MQJ1qofL.jpg","Amazon/images/51X6A29hWhL.jpg","6","4","1","2"
"2752","Amazon/images/51ZDnbhIszL.jpg","Amazon/images/41iMMCy2RbL.jpg","2","4","1","2"
"2753","Amazon/images/51ucA1I9nKL.jpg","Amazon/images/51X6A29hWhL.jpg","3","4","1","2"
"2754","Amazon/images/412I3VnustL.jpg","Amazon/images/41c0BzUWxyL.jpg","2","3","1","2"
"2755","Amazon/images/41KhbcTMRBL.jpg","Amazon/images/4182ZwGiNXL.jpg","6","4","1","2"
"2756","Amazon/images/41ec9N4VBFL.jpg","Amazon/images/41pBNiokb-L.jpg","2","3","1","2"
"2757","Amazon/images/414SYsu1jvL.jpg","Amazon/images/4182ZwGiNXL.jpg","1","3","1","2"
"2758","Amazon/images/415uU45GntL.jpg","Amazon/images/41Ca1HdjwwL.jpg","2","4","1","2"
"2759","Amazon/images/51ucA1I9nKL.jpg","Amazon/images/31Ll0TNLC6L.jpg","3","4","1","2"
"2760","Amazon/images/41kO-UUxEEL.jpg","Amazon/images/41Ww5lQOsrL.jpg","1","4","1","2"
"2761","Amazon/images/41h811GazaL.jpg","Amazon/images/41WS2UdCGXL.jpg","2","3","1","2"
"2762","Amazon/images/415BIWlap0L.jpg","Amazon/images/41qiQqqLDUL.jpg","3","1","1","2"
"2763","Amazon/images/41m5kC42wyL.jpg","Amazon/images/41NzHlC46kL.jpg","2","3","1","2"
"2764","Amazon/images/41q8Uqa1bHL.jpg","Amazon/images/41NzHlC46kL.jpg","2","3","1","2"
"2765","Amazon/images/41k7eqx6vLL.jpg","Amazon/images/41tcYHChHoL.jpg","6","4","1","2"
"2766","Amazon/images/415ineIxeSL.jpg","Amazon/images/41QUqtDNIkL.jpg","2","3","1","2"
"2767","Amazon/images/412sxQtYFiL.jpg","Amazon/images/41QDfkfHEkL.jpg","3","4","1","2"
"2768","Amazon/images/417Rr1YGTiL.jpg","Amazon/images/41HbOiyS4jL.jpg","2","4","1","2"
"2769","Amazon/images/41KungP3DUL.jpg","Amazon/images/41YSHdiROIL.jpg","2","4","1","2"
"2770","Amazon/images/41t20Y%2BehtL.jpg","Amazon/images/41I-O-JfUPL.jpg","2","3","1","2"
"2771","Amazon/images/319RNBzFr%2BL.jpg","Amazon/images/415uEMF9eZL.jpg","2","3","1","2"
"2772","Amazon/images/41b%2Ba36X9wL.jpg","Amazon/images/41tcYHChHoL.jpg","1","4","1","2"
"2773","Amazon/images/312MvzhFNAL.jpg","Amazon/images/415uEMF9eZL.jpg","6","4","1","2"
"2774","Amazon/images/41o%2BDoT-xZL.jpg","Amazon/images/41c0BzUWxyL.jpg","6","4","1","2"
"2775","Amazon/images/51Y6OyQ03KL.jpg","Amazon/images/41I-O-JfUPL.jpg","2","4","1","2"
"2776","Amazon/images/519DfVaPwWL.jpg","Amazon/images/41s8GP6bQkL.jpg","3","3","1","2"
"2777","Amazon/images/41TN8vsO%2BkL.jpg","Amazon/images/41Xxi3bUPvL.jpg","6","3","1","2"
"2778","Amazon/images/41krmmjHNnL.jpg","Amazon/images/411tFNX%2B51L.jpg","3","2","1","2"
"2779","Amazon/images/519-CR2FbIL.jpg","Amazon/images/41PEyVgOtiL.jpg","3","4","1","2"
"2780","Amazon/images/41OUmPpg7oL.jpg","Amazon/images/4182ZwGiNXL.jpg","6","3","1","2"
"2781","Amazon/images/41Zmrwqy22L.jpg","Amazon/images/41pBNiokb-L.jpg","2","4","1","2"
"2782","Amazon/images/51iDPa8DeoL.jpg","Amazon/images/41PEyVgOtiL.jpg","3","1","1","2"
"2783","Amazon/images/51xpSEeGD4L.jpg","Amazon/images/41EF8EMZgML.jpg","2","4","1","2"
"2784","Amazon/images/51iuA6MLbsL.jpg","Amazon/images/41EZG-uOGfL.jpg","2","4","1","2"
"2785","Amazon/images/51Rg1mOmT-L.jpg","Amazon/images/41AN-y8OE2L.jpg","3","2","1","2"
"2786","Amazon/images/410tL9t3g9L.jpg","Amazon/images/41Xxi3bUPvL.jpg","6","4","1","2"
"2787","Amazon/images/414q45TB7KL.jpg","Amazon/images/41YSHdiROIL.jpg","6","4","1","2"
"2788","Amazon/images/51lHj4KsnIL.jpg","Amazon/images/31gtJ8glq%2BL.jpg","3","5","1","2"
"2789","Amazon/images/419AdC%2BD6dL.jpg","Amazon/images/41p47ZjpPtL.jpg","2","3","1","2"
"2790","Amazon/images/41T97q6R4BL.jpg","Amazon/images/41tcYHChHoL.jpg","6","4","1","2"
"2791","Amazon/images/41LGln7AuyL.jpg","Amazon/images/41%2BQyeeT9LL.jpg","2","3","1","2"
"2792","Amazon/images/41IHtUKQLeL.jpg","Amazon/images/419gCnFEHvL.jpg","2","3","1","2"
"2793","Amazon/images/41TmRklDs4L.jpg","Amazon/images/41GWdq%2BOpyL.jpg","2","3","1","2"
"2794","Amazon/images/51z2pxdpDSL.jpg","Amazon/images/41NzHlC46kL.jpg","2","3","1","2"
"2795","Amazon/images/419LNicsDBL.jpg","Amazon/images/41n39srVFAL.jpg","2","2","1","2"
"2796","Amazon/images/41yhZcQltbL.jpg","Amazon/images/4162-T9AazL.jpg","2","3","1","2"
"2797","Amazon/images/41FIvCoIRTL.jpg","Amazon/images/4182ZwGiNXL.jpg","6","4","1","2"
"2798","Amazon/images/41dFzEKsNqL.jpg","Amazon/images/41pBNiokb-L.jpg","2","3","1","2"
"2799","Amazon/images/51lHj4KsnIL.jpg","Amazon/images/415uEMF9eZL.jpg","3","5","1","2"
"2800","Amazon/images/41wgXXJGiCL.jpg","Amazon/images/41gWT1dZDhL.jpg","2","3","1","2"
"2801","Amazon/images/41iP1s47DkL.jpg","Amazon/images/31gN%2BxtNdoL.jpg","6","4","1","2"
"2802","Amazon/images/51E8lQFlKFL.jpg","Amazon/images/41EZG-uOGfL.jpg","2","4","1","2"
"2803","Amazon/images/41gsukzF%2BtL.jpg","Amazon/images/51oSaj2BUCL.jpg","2","1","1","2"
"2804","Amazon/images/51c2NV0E6pL.jpg","Amazon/images/41tcYHChHoL.jpg","6","4","1","2"
"2805","Amazon/images/41lKYMH%2BkYL.jpg","Amazon/images/41YSHdiROIL.jpg","6","2","1","2"
"2806","Amazon/images/412EHiqdM0L.jpg","Amazon/images/31gN%2BxtNdoL.jpg","6","4","1","2"
"2807","Amazon/images/51lHj4KsnIL.jpg","Amazon/images/41HdicjYxPL.jpg","3","4","1","2"
"2808","Amazon/images/51P0f49fXTL.jpg","Amazon/images/41AN-y8OE2L.jpg","3","1","1","2"
"2809","Amazon/images/41MOfObzduL.jpg","Amazon/images/41p47ZjpPtL.jpg","2","3","1","2"
"2810","Amazon/images/414bLUg6pdL.jpg","Amazon/images/41VLCuXs4FL.jpg","6","5","1","2"
"2811","Amazon/images/51x7q56s-ZL.jpg","Amazon/images/41AN-y8OE2L.jpg","2","3","1","2"
"2812","Amazon/images/41UndXkFgsL.jpg","Amazon/images/41I-O-JfUPL.jpg","2","3","1","2"
"2813","Amazon/images/412EHiqdM0L.jpg","Amazon/images/41CAzqZTHFL.jpg","1,6","3","1","2"
"2814","Amazon/images/41aOAyhhbPL.jpg","Amazon/images/31N0bKOOhAL.jpg","6","4","1","2"
"2815","Amazon/images/41b%2Ba36X9wL.jpg","Amazon/images/41QUqtDNIkL.jpg","3","3","1","2"
"2816","Amazon/images/41ZrBl4LpBL.jpg","Amazon/images/41%2BQyeeT9LL.jpg","2,3","4","1","2"
"2817","Amazon/images/41hqb1AfIVL.jpg","Amazon/images/41QUqtDNIkL.jpg","6","4","1","2"
"2818","Amazon/images/41do80asZtL.jpg","Amazon/images/41QDfkfHEkL.jpg","3","3","1","2"
"2819","Amazon/images/41GksCvpk4L.jpg","Amazon/images/41lKJqCFKFL.jpg","6","4","1","2"
"2820","Amazon/images/41gsukzF%2BtL.jpg","Amazon/images/41s8GP6bQkL.jpg","2","3","1","2"
"2821","Amazon/images/41SPCzuvK%2BL.jpg","Amazon/images/41EZG-uOGfL.jpg","6","3","1","2"
"2822","Amazon/images/417L0t36UeL.jpg","Amazon/images/419cD9L3QiL.jpg","6","4","1","2"
"2823","Amazon/images/417IKQM5SNL.jpg","Amazon/images/41qiQqqLDUL.jpg","2","3","1","2"
"2824","Amazon/images/41hqb1AfIVL.jpg","Amazon/images/41CAzqZTHFL.jpg","6","3","1","2"
"2825","Amazon/images/41DpDyrIAQL.jpg","Amazon/images/41lgdSTtR0L.jpg","3","1","1","2"
"2826","Amazon/images/41mnWJ7aNoL.jpg","Amazon/images/41Is6RSGa6L.jpg","2","4","1","2"
"2827","Amazon/images/41hHnr5mPgL.jpg","Amazon/images/41c3NSTRZuL.jpg","2","3","1","2"
"2828","Amazon/images/416FiqA10NL.jpg","Amazon/images/41YSHdiROIL.jpg","2","3","1","2"
"2829","Amazon/images/41nDZPOItTL.jpg","Amazon/images/41l0dGkIbDL.jpg","3","4","1","2"
"2830","Amazon/images/41oWegGzI%2BL.jpg","Amazon/images/41tcYHChHoL.jpg","6,3","3","1","2"
"2831","Amazon/images/418BSj2sbCL.jpg","Amazon/images/41yqbdgEIeL.jpg","2","4","1","2"
"2832","Amazon/images/41h5sXAL9ZL.jpg","Amazon/images/41EZG-uOGfL.jpg","6","2","1","2"
"2833","Amazon/images/419V2gRVmCL.jpg","Amazon/images/41Ca1HdjwwL.jpg","2","3","1","2"
"2834","Amazon/images/41kdRfabfVL.jpg","Amazon/images/414c0cB41rL.jpg","2","4","1","2"
"2835","Amazon/images/41MXD4ABixL.jpg","Amazon/images/41usSR2NUqL.jpg","2","3","1","2"
"2836","Amazon/images/4116YET-7dL.jpg","Amazon/images/4182ZwGiNXL.jpg","6","3","1","2"
"2837","Amazon/images/41AlMHpNEAL.jpg","Amazon/images/41QUqtDNIkL.jpg","6","4","1","2"
"2838","Amazon/images/41MOfObzduL.jpg","Amazon/images/41c0BzUWxyL.jpg","2","4","1","2"
"2839","Amazon/images/41x8JeBBUXL.jpg","Amazon/images/41lKJqCFKFL.jpg","2","3","1","2"
"2840","Amazon/images/41M9EdCF6oL.jpg","Amazon/images/41l0dGkIbDL.jpg","6","4","1","2"
"2841","Amazon/images/51hcMNZnqjL.jpg","Amazon/images/31gtJ8glq%2BL.jpg","2","4","1","2"
"2842","Amazon/images/51uLakNNpqL.jpg","Amazon/images/31gN%2BxtNdoL.jpg","3","4","1","2"
"2843","Amazon/images/41GksCvpk4L.jpg","Amazon/images/31gN%2BxtNdoL.jpg","6","4","1","2"
"2844","Amazon/images/51tufYVr9KL.jpg","Amazon/images/41mWOI0DW0L.jpg","6","5","1","2"
"2845","Amazon/images/41b%2Ba36X9wL.jpg","Amazon/images/41CAzqZTHFL.jpg","6","3","1","2"
"2846","Amazon/images/51TxvSew7-L.jpg","Amazon/images/41pBNiokb-L.jpg","2","3","1","2"
"2847","Amazon/images/41901IqNdyL.jpg","Amazon/images/4162-T9AazL.jpg","2","3","1","2"
"2848","Amazon/images/41x8JeBBUXL.jpg","Amazon/images/41PEyVgOtiL.jpg","2","4","1","2"
"2849","Amazon/images/51qAeUIT9PL.jpg","Amazon/images/41qiQqqLDUL.jpg","2","4","1","2"
"2850","Amazon/images/51oZypP7YDL.jpg","Amazon/images/414vK-PXiuL.jpg","3","3","1","2"
"2851","Amazon/images/51QMdfT9pfL.jpg","Amazon/images/414vK-PXiuL.jpg","3","4","1","2"
"2852","Amazon/images/417IKQM5SNL.jpg","Amazon/images/41I-O-JfUPL.jpg","2","3","1","2"
"2853","Amazon/images/41J02h2Dc5L.jpg","Amazon/images/41MedmiQ68L.jpg","2","4","1","2"
"2854","Amazon/images/41my1n98XyL.jpg","Amazon/images/41lKJqCFKFL.jpg","6","4","1","2"
"2855","Amazon/images/41yP3bWBxdL.jpg","Amazon/images/41c3NSTRZuL.jpg","2","4","1","2"
"2856","Amazon/images/41QdSYPhMML.jpg","Amazon/images/41m0FgksT1L.jpg","2","3","1","2"
"2857","Amazon/images/41vQQUunLtL.jpg","Amazon/images/413YvtgV2FL.jpg","2","4","1","2"
"2858","Amazon/images/41Hxg99yCyL.jpg","Amazon/images/41EZG-uOGfL.jpg","6","4","1","2"
"2859","Amazon/images/4116YET-7dL.jpg","Amazon/images/41Ww5lQOsrL.jpg","6","4","1","2"
"2860","Amazon/images/41r%2BcQ%2BuwxL.jpg","Amazon/images/41B9iX4wc6L.jpg","3","5","1","2"
"2861","Amazon/images/411y6iHsYmL.jpg","Amazon/images/41QUqtDNIkL.jpg","6","3","1","2"
"2862","Amazon/images/41KrfpL2fqL.jpg","Amazon/images/31gN%2BxtNdoL.jpg","1","4","1","2"
"2863","Amazon/images/41WXlZoxwvL.jpg","Amazon/images/41tcYHChHoL.jpg","1","4","1","2"
"2864","Amazon/images/51FVNZ6JbBL.jpg","Amazon/images/414vK-PXiuL.jpg","2","4","1","2"
"2865","Amazon/images/41ujiqceQrL.jpg","Amazon/images/413YvtgV2FL.jpg","2","5","1","2"
"2866","Amazon/images/41lHnj8dP-L.jpg","Amazon/images/41EZG-uOGfL.jpg","1","4","1","2"
"2867","Amazon/images/414eDUZ6%2B3L.jpg","Amazon/images/41n39srVFAL.jpg","2","4","1","2"
"2868","Amazon/images/41fFKb9wecL.jpg","Amazon/images/51nkJErgFUL.jpg","6","4","1","2"
"2869","Amazon/images/41wMp4856gL.jpg","Amazon/images/41EF8EMZgML.jpg","2,3","4","1","2"
"2870","Amazon/images/41T97q6R4BL.jpg","Amazon/images/414vK-PXiuL.jpg","3","1","1","2"
"2871","Amazon/images/51QHmX3tKwL.jpg","Amazon/images/411tFNX%2B51L.jpg","2","4","1","2"
"2872","Amazon/images/513t9i7m%2BWL.jpg","Amazon/images/4162-T9AazL.jpg","2","3","1","2"
"2873","Amazon/images/41zLEiXkzBL.jpg","Amazon/images/41WS2UdCGXL.jpg","2","3","1","2"
"2874","Amazon/images/41AIQOYupfL.jpg","Amazon/images/41NzHlC46kL.jpg","6","3","1","2"
"2875","Amazon/images/41iCx5%2BVnEL.jpg","Amazon/images/41s8GP6bQkL.jpg","2,3","3","1","2"
"2876","Amazon/images/411NJhHrd5L.jpg","Amazon/images/51oSaj2BUCL.jpg","2","2","1","2"
"2877","Amazon/images/41ckTh3OXeL.jpg","Amazon/images/4162-T9AazL.jpg","2","4","1","2"
"2878","Amazon/images/41ySAwMGnEL.jpg","Amazon/images/41pBNiokb-L.jpg","3","3","1","2"
"2879","Amazon/images/41iP1s47DkL.jpg","Amazon/images/41Cr%2BAECjyL.jpg","3","4","1","2"
"2880","Amazon/images/410MQJ1qofL.jpg","Amazon/images/410VZ73tEnL.jpg","6","4","1","2"
"2881","Amazon/images/51WqkwwcOfL.jpg","Amazon/images/41Xxi3bUPvL.jpg","3","4","1","2"
"2882","Amazon/images/61xWJ5a6IrL.jpg","Amazon/images/41EF8EMZgML.jpg","3","4","1","2"
"2883","Amazon/images/41HBBiClp5L.jpg","Amazon/images/41MedmiQ68L.jpg","2","4","1","2"
"2884","Amazon/images/41Y-bFMYWkL.jpg","Amazon/images/41I7RXxeHuL.jpg","2","3","1","2"
"2885","Amazon/images/41nYM1Kt9UL.jpg","Amazon/images/41AN-y8OE2L.jpg","2","3","1","2"
"2886","Amazon/images/41SNlP68CpL.jpg","Amazon/images/419gCnFEHvL.jpg","3","4","1","2"
