,o_id,item1_img_path,item2_img_path,occasion,item1_category,item2_category
14444,7315,Amazon/images/4116YET-7dL.jpg,Amazon/images/4182ZwGiNXL.jpg,6,5,10
14445,7869,Amazon/images/41AlMHpNEAL.jpg,Amazon/images/41QUqtDNIkL.jpg,6,5,10
14447,10939,Amazon/images/41MOfObzduL.jpg,Amazon/images/41c0BzUWxyL.jpg,2,11,10
14448,7772,Amazon/images/41x8JeBBUXL.jpg,Amazon/images/41lKJqCFKFL.jpg,2,4,10
14449,9971,Amazon/images/41M9EdCF6oL.jpg,Amazon/images/41l0dGkIbDL.jpg,6,5,10
14450,11151,Amazon/images/51hcMNZnqjL.jpg,Amazon/images/31gtJ8glq%2BL.jpg,2,4,10
14451,429,Amazon/images/51uLakNNpqL.jpg,Amazon/images/31gN%2BxtNdoL.jpg,3,5,10
14453,9849,Amazon/images/41GksCvpk4L.jpg,Amazon/images/31gN%2BxtNdoL.jpg,6,5,10
14455,11547,Amazon/images/51tufYVr9KL.jpg,Amazon/images/41mWOI0DW0L.jpg,6,5,10
14456,11065,Amazon/images/41b%2Ba36X9wL.jpg,Amazon/images/41CAzqZTHFL.jpg,6,5,10
14457,9567,Amazon/images/51TxvSew7-L.jpg,Amazon/images/41pBNiokb-L.jpg,2,11,10
14458,10551,Amazon/images/41901IqNdyL.jpg,Amazon/images/4162-T9AazL.jpg,2,4,8
14459,8106,Amazon/images/41x8JeBBUXL.jpg,Amazon/images/41PEyVgOtiL.jpg,2,4,1
14460,8430,Amazon/images/51qAeUIT9PL.jpg,Amazon/images/41qiQqqLDUL.jpg,2,11,10
14461,7282,Amazon/images/51oZypP7YDL.jpg,Amazon/images/414vK-PXiuL.jpg,3,5,10
14462,7717,Amazon/images/51QMdfT9pfL.jpg,Amazon/images/414vK-PXiuL.jpg,3,5,10
14463,9015,Amazon/images/417IKQM5SNL.jpg,Amazon/images/41I-O-JfUPL.jpg,2,4,8
14464,7945,Amazon/images/41J02h2Dc5L.jpg,Amazon/images/41MedmiQ68L.jpg,2,4,10
14465,7735,Amazon/images/41my1n98XyL.jpg,Amazon/images/41lKJqCFKFL.jpg,6,5,10
14466,10514,Amazon/images/41yP3bWBxdL.jpg,Amazon/images/41c3NSTRZuL.jpg,2,4,10
14467,10732,Amazon/images/41QdSYPhMML.jpg,Amazon/images/41m0FgksT1L.jpg,2,4,10
14468,8644,Amazon/images/41vQQUunLtL.jpg,Amazon/images/413YvtgV2FL.jpg,2,4,10
14469,11747,Amazon/images/41Hxg99yCyL.jpg,Amazon/images/41EZG-uOGfL.jpg,6,5,10
14470,10972,Amazon/images/4116YET-7dL.jpg,Amazon/images/41Ww5lQOsrL.jpg,6,5,10
14471,2653,Amazon/images/41r%2BcQ%2BuwxL.jpg,Amazon/images/41B9iX4wc6L.jpg,3,5,10
14472,7631,Amazon/images/411y6iHsYmL.jpg,Amazon/images/41QUqtDNIkL.jpg,6,5,10
14473,8674,Amazon/images/41KrfpL2fqL.jpg,Amazon/images/31gN%2BxtNdoL.jpg,1,5,10
14474,10832,Amazon/images/41WXlZoxwvL.jpg,Amazon/images/41tcYHChHoL.jpg,1,5,10
14475,10074,Amazon/images/51FVNZ6JbBL.jpg,Amazon/images/414vK-PXiuL.jpg,2,4,10
14476,8411,Amazon/images/41ujiqceQrL.jpg,Amazon/images/413YvtgV2FL.jpg,2,11,10
14477,11425,Amazon/images/41lHnj8dP-L.jpg,Amazon/images/41EZG-uOGfL.jpg,1,5,10
14478,6109,Amazon/images/414eDUZ6%2B3L.jpg,Amazon/images/41n39srVFAL.jpg,2,3,10
14479,3848,Amazon/images/41fFKb9wecL.jpg,Amazon/images/51nkJErgFUL.jpg,6,5,10
14480,9147,Amazon/images/41wMp4856gL.jpg,Amazon/images/41EF8EMZgML.jpg,"2,3",5,10
14481,9761,Amazon/images/41T97q6R4BL.jpg,Amazon/images/414vK-PXiuL.jpg,3,5,10
14482,5177,Amazon/images/51QHmX3tKwL.jpg,Amazon/images/411tFNX%2B51L.jpg,2,4,10
14483,6333,Amazon/images/513t9i7m%2BWL.jpg,Amazon/images/4162-T9AazL.jpg,2,3,8
14484,7301,Amazon/images/41zLEiXkzBL.jpg,Amazon/images/41WS2UdCGXL.jpg,2,11,8
14485,11742,Amazon/images/41AIQOYupfL.jpg,Amazon/images/41NzHlC46kL.jpg,6,5,10
14486,10307,Amazon/images/41iCx5%2BVnEL.jpg,Amazon/images/41s8GP6bQkL.jpg,"2,3",3,8
14487,8060,Amazon/images/411NJhHrd5L.jpg,Amazon/images/51oSaj2BUCL.jpg,2,4,10
14488,10287,Amazon/images/41ckTh3OXeL.jpg,Amazon/images/4162-T9AazL.jpg,2,3,8
14489,7997,Amazon/images/41ySAwMGnEL.jpg,Amazon/images/41pBNiokb-L.jpg,3,5,10
14490,11769,Amazon/images/41iP1s47DkL.jpg,Amazon/images/41Cr%2BAECjyL.jpg,3,5,10
14492,8696,Amazon/images/410MQJ1qofL.jpg,Amazon/images/410VZ73tEnL.jpg,6,5,10
14493,10980,Amazon/images/51WqkwwcOfL.jpg,Amazon/images/41Xxi3bUPvL.jpg,3,5,10
14494,9115,Amazon/images/61xWJ5a6IrL.jpg,Amazon/images/41EF8EMZgML.jpg,3,5,10
14495,7085,Amazon/images/41HBBiClp5L.jpg,Amazon/images/41MedmiQ68L.jpg,2,4,10
14497,8537,Amazon/images/41Y-bFMYWkL.jpg,Amazon/images/41I7RXxeHuL.jpg,2,4,8
14499,10446,Amazon/images/41nYM1Kt9UL.jpg,Amazon/images/41AN-y8OE2L.jpg,2,4,10
14500,9680,Amazon/images/41SNlP68CpL.jpg,Amazon/images/419gCnFEHvL.jpg,3,5,10
14501,3699,Amazon/images/41ACvqXCo1L.jpg,Amazon/images/4162-T9AazL.jpg,2,4,8
14502,3599,Amazon/images/41B8xnfG0DL.jpg,Amazon/images/415uEMF9eZL.jpg,1,5,10
14504,9065,Amazon/images/41F1-Fl1AcL.jpg,Amazon/images/41EF8EMZgML.jpg,6,5,10
14505,9582,Amazon/images/41%2B3yL9dTnL.jpg,Amazon/images/4182ZwGiNXL.jpg,1,5,10
14506,11930,Amazon/images/41rh5OREVnL.jpg,Amazon/images/41NzHlC46kL.jpg,6,5,10
14507,6331,Amazon/images/41Hxg99yCyL.jpg,Amazon/images/41HdicjYxPL.jpg,6,5,10
14508,8802,Amazon/images/410E76hsG0L.jpg,Amazon/images/415uEMF9eZL.jpg,1,5,10
14509,7776,Amazon/images/41OUmPpg7oL.jpg,Amazon/images/41NzHlC46kL.jpg,6,5,10
14510,6385,Amazon/images/41lHnj8dP-L.jpg,Amazon/images/41Xxi3bUPvL.jpg,6,5,10
14511,10895,Amazon/images/41wMp4856gL.jpg,Amazon/images/41s8GP6bQkL.jpg,"2,3",5,8
14512,9192,Amazon/images/41AurPl0t1L.jpg,Amazon/images/41l0dGkIbDL.jpg,2,4,10
14513,11849,Amazon/images/41KrfpL2fqL.jpg,Amazon/images/41maYFVBeeL.jpg,6,5,10
14515,9492,Amazon/images/41thhHO72pL.jpg,Amazon/images/41GWdq%2BOpyL.jpg,2,11,1
14516,11865,Amazon/images/51Uebg%2BdXoL.jpg,Amazon/images/41buzrITqKL.jpg,2,4,8
14517,9771,Amazon/images/51KUW4XKW-L.jpg,Amazon/images/419gCnFEHvL.jpg,3,5,10
14518,6414,Amazon/images/51V0FZctptL.jpg,Amazon/images/41Xxi3bUPvL.jpg,6,5,10
14519,10283,Amazon/images/41sZApv9t8L.jpg,Amazon/images/41Xxi3bUPvL.jpg,6,5,10
14520,11072,Amazon/images/41ovX61PCEL.jpg,Amazon/images/41NzHlC46kL.jpg,2,4,10
14522,9281,Amazon/images/41dQ4lCWK5L.jpg,Amazon/images/31gN%2BxtNdoL.jpg,6,5,10
14523,7459,Amazon/images/417L0t36UeL.jpg,Amazon/images/4182ZwGiNXL.jpg,1,5,10
14524,10188,Amazon/images/416lRLGiV9L.jpg,Amazon/images/41yqbdgEIeL.jpg,2,11,10
14525,4294,Amazon/images/41SrGTlrFfL.jpg,Amazon/images/41jK7-wnymL.jpg,6,5,10
14526,7300,Amazon/images/413iVgXr1nL.jpg,Amazon/images/415uEMF9eZL.jpg,1,5,10
14527,1149,Amazon/images/41fFKb9wecL.jpg,Amazon/images/31JDkZYzJuL.jpg,6,5,10
14528,9174,Amazon/images/61JtOwy90dL.jpg,Amazon/images/41%2BQyeeT9LL.jpg,3,5,10
14529,7123,Amazon/images/41qHMyHJj0L.jpg,Amazon/images/41pBNiokb-L.jpg,2,4,10
14530,9576,Amazon/images/419V2gRVmCL.jpg,Amazon/images/41bt6tUEYQL.jpg,2,4,8
14531,11818,Amazon/images/41my1n98XyL.jpg,Amazon/images/41mWOI0DW0L.jpg,1,5,10
14532,10772,Amazon/images/51lHj4KsnIL.jpg,Amazon/images/41n39srVFAL.jpg,3,5,10
14533,10759,Amazon/images/41YEp7lFJ0L.jpg,Amazon/images/41gWT1dZDhL.jpg,2,11,8
14534,6141,Amazon/images/410E76hsG0L.jpg,Amazon/images/41nhrpbqcLL.jpg,3,5,10
14535,11952,Amazon/images/51kCNZ1FHuL.jpg,Amazon/images/31gtJ8glq%2BL.jpg,3,5,10
14536,6203,Amazon/images/51np2aUCRHL.jpg,Amazon/images/41gWT1dZDhL.jpg,2,11,8
14537,11841,Amazon/images/41SD2SF55CL.jpg,Amazon/images/41AN-y8OE2L.jpg,2,5,10
14538,11738,Amazon/images/41B08bgEfiL.jpg,Amazon/images/41maYFVBeeL.jpg,1,5,10
14539,9003,Amazon/images/51wdCbZGgbL.jpg,Amazon/images/41l0dGkIbDL.jpg,6,5,10
14540,10515,Amazon/images/41x4-qtdR7L.jpg,Amazon/images/41usSR2NUqL.jpg,2,4,8
14541,6519,Amazon/images/61%2BCJCt006L.jpg,Amazon/images/41nhrpbqcLL.jpg,3,5,10
14542,8264,Amazon/images/41b%2Ba36X9wL.jpg,Amazon/images/41MByOHbsBL.jpg,6,5,10
14543,11923,Amazon/images/519-CR2FbIL.jpg,Amazon/images/41m0FgksT1L.jpg,3,5,10
14544,10432,Amazon/images/417Rr1YGTiL.jpg,Amazon/images/41gWT1dZDhL.jpg,2,4,8
14545,11451,Amazon/images/41r0g9R0bqL.jpg,Amazon/images/41yqbdgEIeL.jpg,2,4,10
14546,7526,Amazon/images/41Lt3tck92L.jpg,Amazon/images/41NzHlC46kL.jpg,2,4,10
14547,9585,Amazon/images/41vUjjfsVjL.jpg,Amazon/images/41QDfkfHEkL.jpg,2,11,10
14548,6918,Amazon/images/41hzGuh9IuL.jpg,Amazon/images/419cD9L3QiL.jpg,6,5,10
14549,10932,Amazon/images/41ZrBl4LpBL.jpg,Amazon/images/41c3NSTRZuL.jpg,"2,3",5,10
14550,8009,Amazon/images/41SPCzuvK%2BL.jpg,Amazon/images/31gN%2BxtNdoL.jpg,1,5,10
14551,9533,Amazon/images/41Qzu5%2B82rL.jpg,Amazon/images/41l0dGkIbDL.jpg,3,5,10
14552,9216,Amazon/images/41gsukzF%2BtL.jpg,Amazon/images/41QDfkfHEkL.jpg,2,3,10
14553,10870,Amazon/images/412cKhvPKhL.jpg,Amazon/images/41yqbdgEIeL.jpg,3,5,10
14554,10820,Amazon/images/51qAeUIT9PL.jpg,Amazon/images/41HIAEnWKWL.jpg,2,11,8
14555,7718,Amazon/images/41FcPSzheHL.jpg,Amazon/images/41EZG-uOGfL.jpg,6,5,10
14556,10420,Amazon/images/41DlLUcN96L.jpg,Amazon/images/41Xxi3bUPvL.jpg,6,5,10
14557,10489,Amazon/images/41smcjl4sCL.jpg,Amazon/images/41maYFVBeeL.jpg,1,5,10
14558,8640,Amazon/images/41dAGgNKQGL.jpg,Amazon/images/410VZ73tEnL.jpg,3,5,10
14559,11158,Amazon/images/31bW5l3muhL.jpg,Amazon/images/41Cr%2BAECjyL.jpg,6,5,10
14560,7180,Amazon/images/414a9WNA9KL.jpg,Amazon/images/41qiQqqLDUL.jpg,2,4,10
14561,7995,Amazon/images/41%2BCnmtXZgL.jpg,Amazon/images/41HbOiyS4jL.jpg,6,5,10
14562,11413,Amazon/images/41%2B%2Bk0BzwmL.jpg,Amazon/images/41Ca1HdjwwL.jpg,3,5,8
14563,7112,Amazon/images/51u1-CyCzQL.jpg,Amazon/images/4182ZwGiNXL.jpg,1,5,10
14564,6035,Amazon/images/41fqeF3OI7L.jpg,Amazon/images/41HdicjYxPL.jpg,6,5,10
14565,6191,Amazon/images/41Q%2BD4dS3xL.jpg,Amazon/images/41tcYHChHoL.jpg,1,5,10
14566,10383,Amazon/images/41MV1l1ljvL.jpg,Amazon/images/41Xxi3bUPvL.jpg,6,5,10
14567,8422,Amazon/images/51TtczIMc%2BL.jpg,Amazon/images/41PEyVgOtiL.jpg,3,5,1
14568,6743,Amazon/images/41o8UrTJKOL.jpg,Amazon/images/41QDfkfHEkL.jpg,2,11,10
14569,10901,Amazon/images/41Q5JH-j0DL.jpg,Amazon/images/41usSR2NUqL.jpg,2,4,8
14571,2,Amazon/images/41cBTHdRmLL.jpg,Amazon/images/31gN%2BxtNdoL.jpg,2,3,10
14572,17,Amazon/images/51vDqFkLCDL.jpg,Amazon/images/41gi6YnWjyL.jpg,2,11,8
14573,18,Amazon/images/51qFDDr1IGL.jpg,Amazon/images/41AjHrVLTtL.jpg,2,11,10
14574,197,Amazon/images/51lwH9ZozvL.jpg,Amazon/images/41N1o69lE5L.jpg,2,4,1
14575,211,Amazon/images/41hK6%2BVDPML.jpg,Amazon/images/41VLCuXs4FL.jpg,2,4,10
14576,252,Amazon/images/418cFerUSrL.jpg,Amazon/images/41bt6tUEYQL.jpg,2,4,8
14577,510,Amazon/images/41pKEClvSyL.jpg,Amazon/images/41MCuVb7xIL.jpg,"2,5",4,8
14578,969,Amazon/images/41SrGTlrFfL.jpg,Amazon/images/41AjHrVLTtL.jpg,1,5,10
14579,1049,Amazon/images/51Q91XvGgBL.jpg,Amazon/images/41yqbdgEIeL.jpg,3,5,10
14580,1379,Amazon/images/41186jvaMAL.jpg,Amazon/images/41CAzqZTHFL.jpg,1,5,10
14581,1380,Amazon/images/413ZMQhB9oL.jpg,Amazon/images/4182ZwGiNXL.jpg,1,5,10
14582,1454,Amazon/images/416lJCJUnvL.jpg,Amazon/images/41N1o69lE5L.jpg,2,4,1
14583,1523,Amazon/images/41L3GZgwRSL.jpg,Amazon/images/411tFNX%2B51L.jpg,2,11,10
14585,1855,Amazon/images/41OltKFeT0L.jpg,Amazon/images/41%2BQyeeT9LL.jpg,3,5,10
14586,1903,Amazon/images/41XKwXaiGBL.jpg,Amazon/images/41CAzqZTHFL.jpg,1,5,10
14587,1922,Amazon/images/41wDLzifCeL.jpg,Amazon/images/41yqbdgEIeL.jpg,3,5,10
14588,1964,Amazon/images/41QZb2PV5wL.jpg,Amazon/images/41gWT1dZDhL.jpg,2,3,8
14589,2182,Amazon/images/41VQTQMJOrL.jpg,Amazon/images/41rcPSO4aNL.jpg,2,4,8
14590,2219,Amazon/images/41TRQVFmSzL.jpg,Amazon/images/41ULoeb0BRL.jpg,6,5,8
14591,2321,Amazon/images/41lYaIsaiTL.jpg,Amazon/images/414MAocaynL.jpg,1,5,10
14592,2405,Amazon/images/51AZ2ObaPBL.jpg,Amazon/images/41Ww5lQOsrL.jpg,2,11,10
14593,2484,Amazon/images/41tEU%2BL9xLL.jpg,Amazon/images/41qiQqqLDUL.jpg,2,4,10
14594,2670,Amazon/images/41aOAyhhbPL.jpg,Amazon/images/414MAocaynL.jpg,1,5,10
14595,2756,Amazon/images/41fFKb9wecL.jpg,Amazon/images/41B9iX4wc6L.jpg,3,5,10
14596,2851,Amazon/images/41Bb2DS7phL.jpg,Amazon/images/41Xxi3bUPvL.jpg,1,5,10
14597,2876,Amazon/images/41Yw2vU7zCL.jpg,Amazon/images/41tcYHChHoL.jpg,6,5,10
14598,2897,Amazon/images/41POIgTAFOL.jpg,Amazon/images/413YvtgV2FL.jpg,2,11,10
14599,2927,Amazon/images/41HmesL9RKL.jpg,Amazon/images/41c0BzUWxyL.jpg,"1,6",5,10
14600,2985,Amazon/images/41B8xnfG0DL.jpg,Amazon/images/413YvtgV2FL.jpg,6,5,10
14601,3026,Amazon/images/416Aek8tVBL.jpg,Amazon/images/41NXceFkwCL.jpg,2,11,8
14602,3049,Amazon/images/41L3GZgwRSL.jpg,Amazon/images/41NXceFkwCL.jpg,2,11,8
14603,3119,Amazon/images/41wyWDOUo3L.jpg,Amazon/images/41GWdq%2BOpyL.jpg,3,3,1
14604,3275,Amazon/images/41Xn1tJDD4L.jpg,Amazon/images/41FQKH53N%2BL.jpg,6,5,10
14605,3392,Amazon/images/51SypuR3ZYL.jpg,Amazon/images/411tFNX%2B51L.jpg,2,11,10
14606,3452,Amazon/images/41UWmuL4HrL.jpg,Amazon/images/41GWdq%2BOpyL.jpg,2,11,1
14607,3532,Amazon/images/41r5sIdLGzL.jpg,Amazon/images/41iOicF0SML.jpg,2,4,6
14608,3581,Amazon/images/41qFqzWggxL.jpg,Amazon/images/31gN%2BxtNdoL.jpg,1,5,10
14609,3589,Amazon/images/41tkAU9VPrL.jpg,Amazon/images/41GWdq%2BOpyL.jpg,2,3,1
14610,3819,Amazon/images/41NXEudfZQL.jpg,Amazon/images/31ZKv1DIcDL.jpg,2,4,10
14611,3844,Amazon/images/41aOAyhhbPL.jpg,Amazon/images/41FQKH53N%2BL.jpg,1,5,10
14612,3917,Amazon/images/41GLps1MQ1L.jpg,Amazon/images/41qiQqqLDUL.jpg,2,4,10
14613,4230,Amazon/images/419E%2BPmab-L.jpg,Amazon/images/41I7RXxeHuL.jpg,2,3,8
14614,4259,Amazon/images/41TRAklBomL.jpg,Amazon/images/41I7RXxeHuL.jpg,2,11,8
14615,4324,Amazon/images/41vok28CStL.jpg,Amazon/images/414vK-PXiuL.jpg,2,4,10
14616,4350,Amazon/images/41LVvj7dItL.jpg,Amazon/images/41NzHlC46kL.jpg,3,5,10
14617,4418,Amazon/images/41ilK8D9rCL.jpg,Amazon/images/41Z2OsRDqCL.jpg,2,5,8
14618,4509,Amazon/images/41ugbcCZ89L.jpg,Amazon/images/41Xxi3bUPvL.jpg,6,5,10
14619,4610,Amazon/images/41sU-YZAGIL.jpg,Amazon/images/41NzHlC46kL.jpg,6,5,10
14620,4632,Amazon/images/51Q91XvGgBL.jpg,Amazon/images/41V5aOwwlGL.jpg,6,5,10
14621,4635,Amazon/images/41FHuf3zIpL.jpg,Amazon/images/41Xxi3bUPvL.jpg,6,5,10
14622,4700,Amazon/images/411M0yImaiL.jpg,Amazon/images/41Ww5lQOsrL.jpg,2,11,10
14623,4963,Amazon/images/41iMVXNlZ2L.jpg,Amazon/images/419gCnFEHvL.jpg,6,5,10
14624,5023,Amazon/images/41h6OX60D9L.jpg,Amazon/images/41m0FgksT1L.jpg,2,4,10
14625,5104,Amazon/images/41GWkg7Jw8L.jpg,Amazon/images/41Vm5Wbx4yL.jpg,"1,6",5,10
14626,5173,Amazon/images/41hp2Sz8dnL.jpg,Amazon/images/41PYIM32NHL.jpg,3,5,10
14627,5185,Amazon/images/51qFDDr1IGL.jpg,Amazon/images/41WS2UdCGXL.jpg,2,11,8
14628,5446,Amazon/images/41NXEudfZQL.jpg,Amazon/images/4182ZwGiNXL.jpg,2,4,10
14629,5474,Amazon/images/41VQTQMJOrL.jpg,Amazon/images/41Cr%2BAECjyL.jpg,2,4,10
14630,5535,Amazon/images/41r%2BcQ%2BuwxL.jpg,Amazon/images/41yqbdgEIeL.jpg,3,5,10
14631,5585,Amazon/images/41sCDcLwVlL.jpg,Amazon/images/41EF8EMZgML.jpg,2,4,10
14632,5617,Amazon/images/415vjMgsJsL.jpg,Amazon/images/41WS2UdCGXL.jpg,"2,5",3,8
14633,5705,Amazon/images/41B8xnfG0DL.jpg,Amazon/images/41PYIM32NHL.jpg,"6,3",5,10
14634,5757,Amazon/images/41k9fcG1qQL.jpg,Amazon/images/41Vm5Wbx4yL.jpg,2,4,10
14635,5838,Amazon/images/51aEMalmZVL.jpg,Amazon/images/41TP120YxbL.jpg,2,4,8
14636,17406,Amazon/images/51YcIEEmpuL.jpg,Amazon/images/41qiQqqLDUL.jpg,3,5,10
14639,17641,Amazon/images/4150ghQ%2Ba2L.jpg,Amazon/images/41czTuLOQvL.jpg,2,4,10
14640,14188,Amazon/images/41nIWlpm%2B2L.jpg,Amazon/images/51X6A29hWhL.jpg,2,4,10
14643,13731,Amazon/images/41Z%2B2B%2BfnCL.jpg,Amazon/images/41rcPSO4aNL.jpg,"2,3",5,8
14650,12601,Amazon/images/41Q8lLent8L.jpg,Amazon/images/411tFNX%2B51L.jpg,3,5,10
14655,15784,Amazon/images/41RfJt5LB6L.jpg,Amazon/images/41AN-y8OE2L.jpg,2,4,10
14659,16753,Amazon/images/41BtbH%2BP58L.jpg,Amazon/images/41PKgzpBBBL.jpg,2,4,10
14668,12170,Amazon/images/41W1oG9UlkL.jpg,Amazon/images/41QntJtgQDL.jpg,2,11,8
14673,16554,Amazon/images/414vdZJIEbL.jpg,Amazon/images/41Cr%2BAECjyL.jpg,2,11,10
14675,16591,Amazon/images/41gicmVMCtL.jpg,Amazon/images/41Cr%2BAECjyL.jpg,3,5,10
14676,14174,Amazon/images/41e3MIrnGzL.jpg,Amazon/images/416LKKtX88L.jpg,2,4,8
14677,16394,Amazon/images/41QQgO7Ox8L.jpg,Amazon/images/41Cr%2BAECjyL.jpg,2,11,10
14682,16717,Amazon/images/514EeljR-zL.jpg,Amazon/images/41Xxi3bUPvL.jpg,6,5,10
14683,12497,Amazon/images/51ogRQEVUCL.jpg,Amazon/images/414vK-PXiuL.jpg,2,5,10
14685,15617,Amazon/images/51Utwtn0atL.jpg,Amazon/images/41FQKH53N%2BL.jpg,6,5,10
14690,16488,Amazon/images/5197bA4dkBL.jpg,Amazon/images/31gtJ8glq%2BL.jpg,3,5,10
14696,12778,Amazon/images/417rA-uwU9L.jpg,Amazon/images/411tFNX%2B51L.jpg,3,5,10
14697,16599,Amazon/images/411aWRg5yvL.jpg,Amazon/images/31N0bKOOhAL.jpg,2,4,10
14701,15186,Amazon/images/41gQCt2XZIL.jpg,Amazon/images/411tFNX%2B51L.jpg,3,5,10
14703,17238,Amazon/images/51vfb2pX%2BRL.jpg,Amazon/images/41qiQqqLDUL.jpg,3,5,10
14707,13320,Amazon/images/51w-nhOVVsL.jpg,Amazon/images/41CAzqZTHFL.jpg,2,11,10
14710,14801,Amazon/images/413lmTGu34L.jpg,Amazon/images/41EF8EMZgML.jpg,2,4,10
14714,16646,Amazon/images/51tSeXUNqFL.jpg,Amazon/images/41pBNiokb-L.jpg,3,5,10
14715,13038,Amazon/images/41Zs1qTf6sL.jpg,Amazon/images/414c0cB41rL.jpg,2,3,10
14718,12894,Amazon/images/412DFiIqeOL.jpg,Amazon/images/31gN%2BxtNdoL.jpg,3,5,10
14720,16858,Amazon/images/41AFGz2A2tL.jpg,Amazon/images/41QDfkfHEkL.jpg,2,3,10
14722,13994,Amazon/images/41gND%2BfTUpL.jpg,Amazon/images/41VLCuXs4FL.jpg,2,4,10
14723,17623,Amazon/images/51tSeXUNqFL.jpg,Amazon/images/41tcYHChHoL.jpg,3,5,10
14726,13241,Amazon/images/41j2X7LVE7L.jpg,Amazon/images/41kE44jV4vL.jpg,2,11,8
14729,17214,Amazon/images/51ogRQEVUCL.jpg,Amazon/images/41uXuprINwL.jpg,3,5,10
14733,15766,Amazon/images/51EEAmsD1dL.jpg,Amazon/images/41Ww5lQOsrL.jpg,3,5,10
14734,17891,Amazon/images/51LLEc3yBjL.jpg,Amazon/images/413YvtgV2FL.jpg,3,5,10
14738,15290,Amazon/images/51IWX-eOqQL.jpg,Amazon/images/31MqQDveXbL.jpg,2,11,10
14741,13938,Amazon/images/41ls3HJLBnL.jpg,Amazon/images/41pBNiokb-L.jpg,2,4,10
14747,16943,Amazon/images/51Zhjm09msL.jpg,Amazon/images/31gtJ8glq%2BL.jpg,3,5,10
14748,16709,Amazon/images/51lG4LP9WpL.jpg,Amazon/images/31gtJ8glq%2BL.jpg,2,3,10
14750,15920,Amazon/images/41YacZT%2BZKL.jpg,Amazon/images/411tFNX%2B51L.jpg,3,5,10
14753,13924,Amazon/images/41BtbH%2BP58L.jpg,Amazon/images/41CAzqZTHFL.jpg,2,4,10
14754,15139,Amazon/images/41yqpGhfmvL.jpg,Amazon/images/414vK-PXiuL.jpg,3,5,10
14755,12559,Amazon/images/41Jm6vlCQHL.jpg,Amazon/images/41CAzqZTHFL.jpg,2,11,10
14757,17125,Amazon/images/41nJkCUZHgL.jpg,Amazon/images/41j5wjiQuQL.jpg,3,5,10
14758,15154,Amazon/images/41mKOtu985L.jpg,Amazon/images/41AN-y8OE2L.jpg,2,11,10
14759,16908,Amazon/images/41abAQFEAAL.jpg,Amazon/images/41TP120YxbL.jpg,3,5,8
14764,13007,Amazon/images/413lmTGu34L.jpg,Amazon/images/41pBNiokb-L.jpg,2,4,10
14767,17600,Amazon/images/413lmTGu34L.jpg,Amazon/images/41kr4bjN6tL.jpg,2,4,8
14768,15530,Amazon/images/51RIXmqCJ5L.jpg,Amazon/images/31MqQDveXbL.jpg,3,5,10
14770,15241,Amazon/images/51DUZlPPYrL.jpg,Amazon/images/4170fAW4x%2BL.jpg,2,4,8
14773,15510,Amazon/images/41fP9KTkPtL.jpg,Amazon/images/41AN-y8OE2L.jpg,2,4,10
14774,17970,Amazon/images/51N4r18UKkL.jpg,Amazon/images/41AN-y8OE2L.jpg,3,5,10
14776,17432,Amazon/images/51Utwtn0atL.jpg,Amazon/images/41NzHlC46kL.jpg,6,5,10
14777,12994,Amazon/images/51bAMb9LwcL.jpg,Amazon/images/41EF8EMZgML.jpg,3,5,10
14783,17670,Amazon/images/41gQCt2XZIL.jpg,Amazon/images/41Ww5lQOsrL.jpg,3,5,10
14786,13527,Amazon/images/41-C2LxPDkL.jpg,Amazon/images/41AjHrVLTtL.jpg,2,11,10
14787,16321,Amazon/images/41ecYrl7mIL.jpg,Amazon/images/41Xxi3bUPvL.jpg,6,5,10
14788,15777,Amazon/images/41hcgzVNu6L.jpg,Amazon/images/414vK-PXiuL.jpg,2,11,10
14796,12349,Amazon/images/41v02rSZqEL.jpg,Amazon/images/41MedmiQ68L.jpg,2,11,10
14797,14903,Amazon/images/41t0jTtRGNL.jpg,Amazon/images/41scpnkGpDL.jpg,3,5,10
14802,14780,Amazon/images/51Zhjm09msL.jpg,Amazon/images/413nsQI85JL.jpg,3,5,10
14803,17690,Amazon/images/41e3MIrnGzL.jpg,Amazon/images/41%2BQyeeT9LL.jpg,2,4,10
14804,17731,Amazon/images/41Zs1qTf6sL.jpg,Amazon/images/41uXuprINwL.jpg,2,3,10
14808,13256,Amazon/images/51OpbTCrhOL.jpg,Amazon/images/51X6A29hWhL.jpg,6,5,10
14810,14056,Amazon/images/51s6J3Bya9L.jpg,Amazon/images/41Vm5Wbx4yL.jpg,2,4,10
14811,17793,Amazon/images/41bwOGgCrAL.jpg,Amazon/images/41WJfWsVZCL.jpg,2,4,8
14816,15745,Amazon/images/51s6J3Bya9L.jpg,Amazon/images/41Ww5lQOsrL.jpg,2,4,10
14817,16018,Amazon/images/41iEhKRi-hL.jpg,Amazon/images/41PEyVgOtiL.jpg,2,11,1
14820,17330,Amazon/images/51lG4LP9WpL.jpg,Amazon/images/41j5wjiQuQL.jpg,2,3,10
14821,14265,Amazon/images/419moLYLRvL.jpg,Amazon/images/51X6A29hWhL.jpg,6,5,10
14823,16135,Amazon/images/41gQCt2XZIL.jpg,Amazon/images/41TP120YxbL.jpg,3,5,8
14824,14500,Amazon/images/51Zhjm09msL.jpg,Amazon/images/51X6A29hWhL.jpg,3,5,10
